detail,position,sportsman_id,uuid
left back,defender,SM498798825,044e78e3-9d55-46ba-a515-58681a401e76
centre back,defender,SM457997067,040b0b21-627f-44ea-98d2-c7344ca380bf
left back,defender,SM579411251,58cad51d-a528-42bd-b4e2-0335970650a2
right back,defender,SM390908890,3c167311-1c73-425f-9fc1-43c2af6f9d34
right back,defender,SM391587824,fcbce955-d82f-48f8-8f9a-0d2ed60e3818
left back,defender,SM147417121,e8f656a4-d486-44e1-8e32-c945bab2e8ca
centre back,defender,SM713811964,8040bb40-6426-470b-ad07-93ed4f7833a8
left back,defender,SM760470998,f5b1113e-f94e-46df-9377-8e36e667cf87
"",goalkeeper,SM179196764,5c4de3f3-107d-47d3-b5c7-011d86d5b16b
"",goalkeeper,SM863175069,27b74fd1-1bd6-40d1-82e7-5e698da55246
"",goalkeeper,SM980291773,974457e7-f7e9-48b6-850b-cd619bcda080
right half,midfied,SM865781768,c21a1a9c-5ab5-4034-8850-911d34cba831
attack midfield,midfied,SM472820398,1a9e988c-12ff-4860-8762-d866ec7aab6e
attack midfield,midfied,SM955994032,6bf89481-be8a-4775-a783-0449d746aa1e
right half,midfied,SM352535263,1458c98d-d27f-4c13-9329-6a9ab922bb91
left half,midfied,SM378154527,ac75dec2-86b7-4264-bdb2-18458cb8f636
centre half,midfied,SM170583015,f31fe3aa-05a7-4a6e-a321-7d7d9144ae9e
attack midfield,midfied,SM713665567,d894e32d-2709-4b89-955e-6e89e6bc6efc
attack midfield,midfied,SM596983567,0f08f2b9-1af9-4d04-bcec-af8e72de99b9
defensive midfielde,midfied,SM808176664,2fce7d95-854f-4999-a4fd-858c01426673
right half,midfied,SM433050096,c507c821-f2d7-4d81-ad1b-ea47b81eaa3b
wing forward,striker,SM531584364,922bca80-7b96-491f-8e89-0563d8dfb7c3
centre forward,striker,SM298627960,4a3d80d4-159d-4fa4-bbc1-5f464ec2f52f
wing forward,striker,SM383044026,31e97d50-3cc4-4e71-939e-dc7bf4f997ba
wing forward,striker,SM591473803,dc46e632-e5d2-4740-aecb-83bd8a6a95fe
centre forward,striker,SM230768927,b2d288b4-eb5e-4832-b5dd-98739fc81c67
centre forward,striker,SM696156968,5307f20d-747e-4d7a-870d-e796f25086d1
left back,defender,SM388343028,0a12c223-cd4a-4e10-900b-1b2e93a78f34
centre back,defender,SM443394264,38d68627-a72b-49af-963f-8afae3e5a3be
centre back,defender,SM352840705,1ae526e5-a939-48df-b03c-7464832dd4c6
centre back,defender,SM410695697,ea5506de-b36e-49c0-9204-6b089470b7e4
centre back,defender,SM546942456,e3c495fa-ae4b-46a6-8149-6d8ac5bcf3a2
right back,defender,SM130555407,6bf222b4-8432-4a79-8364-ee8ad65293e5
right back,defender,SM544966899,f240d38c-7c65-4fb8-8d83-498c4b8408a1
centre back,defender,SM889118571,6f9844a8-a1e3-42d1-92d4-ae1782be4898
left back,defender,SM808785157,d85e3fe5-0e7b-4908-bd25-f0b9be7824c8
left back,defender,SM898245824,29b54c6a-7ed7-4113-96eb-eb9bae2fca78
"",goalkeeper,SM555048159,d2a8d135-03dc-4739-ac77-d948f745307b
"",goalkeeper,SM645614298,daa8e4f5-5a5f-4366-9c84-821286dc4782
"",goalkeeper,SM594477063,33300d19-79f0-4b91-a3b4-ff63beb92a35
centre half,midfied,SM212380429,c41d3083-a486-4388-8e17-ce57a1b5e326
right half,midfied,SM272267799,103a002f-8a45-49e0-81ed-9c0da5394a79
left half,midfied,SM807575382,ce65d458-87a6-4e16-97ff-6bd5be94d639
defensive midfielde,midfied,SM526015067,b27bcd52-9686-488e-947c-333826dc9d7e
left half,midfied,SM797398017,3cf6c85a-242b-4398-a395-dc6667949363
centre half,midfied,SM772382794,5d953f6d-3fde-415e-b376-1560f382d904
left half,midfied,SM715391327,cf894c17-8341-411d-bc2f-257bc8c95149
right half,midfied,SM965033516,9daf6c94-c8c8-4713-b7f9-a0720dc7a213
centre half,midfied,SM192937318,d5f3ee39-b992-4d8d-a948-973e4ff56ced
right half,midfied,SM466581404,240f8b77-64f3-4f8b-bcad-be989980e511
wing forward,striker,SM642448907,ae16b1b7-3005-4af4-81e4-86ec30ab374d
wing forward,striker,SM359051930,48204b26-e5dc-463c-a22a-1e025d41870f
wing forward,striker,SM769530636,c0adefe2-1aa8-4926-8868-d89c9d1a678a
centre forward,striker,SM912715125,64fdbc10-b663-493b-994c-5395a9578885
centre forward,striker,SM876504201,d2778648-0de4-405d-98aa-806aaf863b29
wing forward,striker,SM599469668,5a904206-3d9c-4688-b357-e64b56c6d70c
right back,defender,SM446007581,5a10d110-bb87-4f21-a06c-c797e3adb15c
left back,defender,SM552083817,f0452a3c-b86a-446a-8af3-3fb71ad80bcd
centre back,defender,SM999911459,bd27bac0-cda7-492b-a32d-8fafbcd24ad5
right back,defender,SM364138757,d54d272e-900f-4d7e-a502-d99e32226ebe
right back,defender,SM404805011,da89c64f-92d0-44ed-9a1c-7b9013f80ce5
right back,defender,SM593983366,9616b3a7-d45e-4f2a-bb0b-3cd9c40567e5
centre back,defender,SM761470130,28ce2694-6b8c-4745-b21b-980a53a0d0af
left back,defender,SM116388776,c9d92d76-a939-4cf1-be2c-91a549927334
centre back,defender,SM111706656,53734ff1-48ad-4500-afe1-2a3a728c2456
left back,defender,SM840713346,0208b977-6579-40e5-9798-425abf16ff3f
"",goalkeeper,SM786384530,8fbbbfff-b2d2-43c3-92fc-c9e2f9eb8b5e
"",goalkeeper,SM900988678,4fb839a3-8826-4a2a-9585-49aefd527caa
"",goalkeeper,SM675588480,d2c61023-629d-4caf-aa38-c91128e360b0
attack midfield,midfied,SM261840016,1ee1adcc-ffd8-48ad-a186-9a53a9687bff
centre half,midfied,SM806450772,71a24716-a072-40b0-b7ee-37974226f6b2
attack midfield,midfied,SM567895540,4d7425a0-dd05-477f-85ca-1d80c22a5b41
attack midfield,midfied,SM438951744,194f1815-1620-4537-9c5b-48daddd4f8f3
right half,midfied,SM237427661,391f925b-2742-4494-bf4e-a90d567d2d05
right half,midfied,SM193816535,3c38b4b7-8dae-466f-8455-54401d6b34da
defensive midfielde,midfied,SM865170921,e609274b-336c-4ced-99d4-e014270fc263
attack midfield,midfied,SM498636671,ec90a402-a63a-44a4-b2f8-9f5bd697b81a
centre half,midfied,SM165472458,433f4c32-11bf-4acd-a21b-f6cec98a5ddf
right half,midfied,SM963725501,fcb30409-23d5-49a9-88ec-df35dcc8fd79
wing forward,striker,SM182140084,6ac2f5ab-451c-47d5-a788-e4cf3d98d349
wing forward,striker,SM369677551,caadafcd-f615-4ead-a614-c31f11977e21
wing forward,striker,SM855282684,6730f17c-b581-4b6e-b5a0-1c312e1baace
centre forward,striker,SM241789778,6fe93b1c-b3a2-42b2-87d5-6f8162671db0
centre forward,striker,SM518950360,35c788e5-568e-40e7-8274-d5e34afb2bab
wing forward,striker,SM786169975,60ca2fee-00cb-4863-9f6e-718dc35c9bcf
centre back,defender,SM820722632,23830e54-f2dc-4aa0-ac5b-d1b0732ada51
right back,defender,SM408473169,2018de7b-81cb-4b39-98ca-162fcb7bf0f2
centre back,defender,SM896520782,cc4f29c0-8b30-482c-8200-e12ebd77c99b
left back,defender,SM236269377,887e543e-5933-40cf-b024-21ee344b0668
left back,defender,SM376448686,cb18bfa8-0096-4663-b887-4aee07e5527a
centre back,defender,SM245152171,afdef2e2-7de8-4540-9451-1e40811b2641
centre back,defender,SM205018124,4c8f7c50-a6dc-4983-856a-f224a1370d4a
left back,defender,SM767029453,42f3ada2-240a-42ac-84c7-e281ba6db1ad
centre back,defender,SM177502823,a978787c-d847-4d80-89b9-30cf80722abd
"",goalkeeper,SM573878295,b64eaed1-a8f1-4b1e-ba2c-7923c63b8c83
"",goalkeeper,SM723779496,e32e94b7-9525-450d-9670-be8213ed7ea5
centre half,midfied,SM500987896,9dc942fa-cd5c-4df6-af0a-fad68c8624f0
attack midfield,midfied,SM583543854,16c65fd8-5a72-45ee-b763-a457a3454796
attack midfield,midfied,SM975068242,072bb518-40cc-49eb-ad9a-87c16724dcd2
attack midfield,midfied,SM169025849,58828d86-5ccd-441f-8dd1-48ee46265a56
right half,midfied,SM401846636,b57322df-37c5-41d3-9cec-2418016b2da7
centre half,midfied,SM971136102,5ccd5f29-9d82-4327-96dc-24edb7bb1e01
centre half,midfied,SM205761966,df1b4af4-0e23-4768-bb1c-15ca826a03e3
left half,midfied,SM245008000,fe19c8c3-34a7-4a01-86dc-d615ff243ffd
right half,midfied,SM985094191,52002fe0-3b40-4a56-a3aa-9054663e3c8b
centre forward,striker,SM623533150,1e09143e-c2aa-4d90-80a4-5ef961dd9495
centre forward,striker,SM825813352,e9218905-cf6e-46a9-850c-87d45f74fe65
wing forward,striker,SM650820495,47944afa-9ee2-45c8-a8d7-467c9e973e1f
centre forward,striker,SM753059662,8a458fba-5469-4459-abb4-eec1364aacb9
wing forward,striker,SM753751101,30288a16-352e-44fc-97f6-2f78a9799f88
centre back,defender,SM820553897,208acd53-c10e-41f1-a38c-d13e176ef1d2
right back,defender,SM541582180,c10dac70-9974-457d-a645-f35c8bb2583e
centre back,defender,SM205779575,96920fde-c714-45af-938a-44c9f44b268b
right back,defender,SM370027022,575fee26-06e8-4193-ba0b-17479534cd7a
centre back,defender,SM749219272,3cfcd8cf-e978-4b3c-ab21-745b07d089f2
centre back,defender,SM675636005,e506d136-16db-428e-bc44-71d334801cfd
left back,defender,SM364744641,e1781388-1842-4556-a951-1383022420fc
left back,defender,SM923229506,45739df0-e9dc-4e60-baf2-bbd16f493091
left back,defender,SM570276990,84dfe427-047e-4771-88df-409ef733b1fe
centre back,defender,SM757323950,08d43ba5-3fb8-4306-b6e5-eb5215814f94
"",goalkeeper,SM879606694,12239b3b-e97f-4af3-8562-a67729e38dda
"",goalkeeper,SM318726238,68858dd4-7f15-44e4-8321-1ca903fdc084
right half,midfied,SM283586865,0b1d50b8-c96e-4161-8066-259baa1c52a5
centre half,midfied,SM690594057,877e04da-50b9-4e0c-817e-da4657879554
centre half,midfied,SM704246960,8a4bf380-4d70-4d96-8249-004aa9c2db4c
attack midfield,midfied,SM519208967,99da91d9-5600-46cc-913c-7b3b3608e52c
left half,midfied,SM668959551,9bcb4d8d-afcc-49ad-964e-0b70e9335576
centre half,midfied,SM690762972,371e6594-21e2-4131-8b93-2efba0e849bc
defensive midfielde,midfied,SM160041854,08ba293e-a2f2-4176-afa3-d48cc0b9a8a0
right half,midfied,SM663966580,d1bc4c76-d355-4ff7-ba40-d97fdf8566be
right half,midfied,SM160708443,946d4801-943e-4f44-91f9-a5e9affa1c58
right half,midfied,SM126180233,7bc0f92a-5f99-46c0-a2d0-1c7b8c64d794
centre forward,striker,SM942871222,aacc19eb-c9cc-4513-b7fe-ef8e00e6e8ea
wing forward,striker,SM809713314,d5604535-0c6e-495b-b436-6469976505e5
centre forward,striker,SM732176430,b4a26ed9-15b5-485e-ba10-0bb6d2f7b259
centre forward,striker,SM268808097,078a0ce1-c92c-420b-b308-92c8c4d33877
wing forward,striker,SM763412638,6fafeeaa-c474-4ccc-86cf-3f87eb6cad4a
left back,defender,SM922274337,e9e32ec9-28f4-46e0-8284-f0478bc9bac3
right back,defender,SM748216344,41bc7a8a-c656-434e-8b23-86cf03863627
left back,defender,SM104897927,8bea50d3-8bb8-45ca-a95a-385fce8975f9
left back,defender,SM346307608,ca1b4a01-acfa-42e0-aed0-026d992e3185
right back,defender,SM843621020,58dc28ee-cc27-481e-83e5-f0b5a94ae9b6
left back,defender,SM151946590,1fab5830-03a0-426a-9302-afde607daf34
centre back,defender,SM966057379,097977f6-bbcc-4adc-a38f-d77581869260
right back,defender,SM110351737,fb5d0923-fef2-42ee-87b9-62e971670e84
left back,defender,SM815044746,3e53f347-928e-4459-a1d2-d2408f732030
centre back,defender,SM517228933,54ed3245-0265-48d7-934f-4999e7a5bf72
"",goalkeeper,SM526382976,1cae120d-2412-4a2e-8f76-34ca1e5b2819
"",goalkeeper,SM755141917,09daf6fe-f297-4599-b3b6-a223f826c76b
centre half,midfied,SM385758446,b6b034f7-552d-45e3-a333-df09f8ae3f50
left half,midfied,SM665075334,ca30086a-eb71-442e-8408-f46258d25aa5
right half,midfied,SM233197657,ab79a4c4-986a-4632-9d39-d633064ef7b3
right half,midfied,SM940101279,64563b78-fbc2-4983-8c8d-81824067989a
left half,midfied,SM817215498,6f30e6ba-2190-4fae-8e6d-c8cd14ad00ee
defensive midfielde,midfied,SM710617909,1ab0f18c-d860-4da5-b08b-357184395c5a
attack midfield,midfied,SM754582059,e99c5347-81f9-4377-99de-b71225718761
centre half,midfied,SM158378488,6b71442e-6c24-4982-9d49-f04eaf19d42f
centre half,midfied,SM154487918,2b5b9d1c-2e84-40dd-830c-a2af32413068
left half,midfied,SM582713857,9c6f9a48-85bf-4208-832c-fc6110aaa1d9
centre forward,striker,SM972794310,c84fc8ec-e6cf-4107-8744-9256c41c6113
centre forward,striker,SM675189173,80980fab-7786-404c-9e58-367760298fe2
centre forward,striker,SM212368771,7983bcdf-f5f3-4f32-b3b0-5f537ca9ab6f
centre forward,striker,SM719756279,bfa912a0-dcb2-4def-8c6b-3039ca45c74c
centre forward,striker,SM571860662,2b58c982-ee8f-4ebf-a542-8dfabed3246f
left back,defender,SM376577809,27bed15b-93bc-43d4-951f-e4921132fd03
centre back,defender,SM855383797,3e39ca33-652a-4b35-9e3b-7076a5f37062
left back,defender,SM543771544,db586a34-71c1-4853-b94e-8b504552865d
centre back,defender,SM123311390,c607a69c-e391-41dc-94e7-efd01c3daf83
left back,defender,SM451838657,ea916510-87e8-49b6-b29b-68a0d1c4f934
left back,defender,SM555891420,18571e86-dc7b-479e-ae11-33b36338d0b5
right back,defender,SM292766606,ffea3986-be87-41fa-8fe8-ed1441a8aaea
centre back,defender,SM976147473,4c978d38-bd50-4315-9588-a708f291d649
right back,defender,SM110385924,0e3213a2-70e5-469f-b925-9f2a7bf212c0
right back,defender,SM630045901,7a82dfe1-2ab3-4a81-8799-7276561a9883
"",goalkeeper,SM570286911,423d042a-ba3d-4392-bd38-ca90ac5f9ee5
"",goalkeeper,SM386207874,b1de75ab-4916-4309-bca2-8d6a79bf9449
defensive midfielde,midfied,SM745215060,dc82ae45-987d-4666-9daa-dc71f49d1047
attack midfield,midfied,SM238449851,482cc958-45cc-48c6-ab9e-8e2632b6cf1a
right half,midfied,SM128829333,906eb01c-fb79-42d3-87eb-f369f8168856
centre half,midfied,SM304645107,18761abc-c633-4edc-b4a9-7f0d1ab3bf17
attack midfield,midfied,SM909006672,87ebfa3e-e20f-47e5-915f-66994fe9f599
defensive midfielde,midfied,SM646891945,03de6120-3ad5-4537-b703-8f216057aa04
centre half,midfied,SM291294623,6eda573f-b314-4368-9fad-7cc444c39cfb
centre half,midfied,SM928215799,a076a24e-87a4-4a87-a26b-6e49712d1adb
centre half,midfied,SM772238026,2e23e3b1-0937-4c09-9fbe-b834528a2add
right half,midfied,SM801057794,e1fa638d-64f6-4abe-9215-73cd2f541a2a
wing forward,striker,SM942933512,1c5439fe-f468-4bad-bcef-81bbccfcc8ea
wing forward,striker,SM929645323,992a4d5a-d3c1-4ec7-b1f2-324bb8c2cd89
wing forward,striker,SM580346110,7f62225e-422e-4b88-af78-ad8296e9f953
wing forward,striker,SM769247720,32c17e24-e88b-48ae-8c7e-c7855882130f
centre forward,striker,SM888368675,585c2ec3-35b7-410c-a256-f141f000ae5e
left back,defender,SM786980569,2b6b6117-3a6f-4439-a746-689bb173f5a0
left back,defender,SM532048383,43e529a8-1600-4241-99a8-03f682df2357
right back,defender,SM176961205,b0429167-a235-455b-9c94-a14e5e74048f
right back,defender,SM224802797,3e16e366-dd76-42b1-b0bd-0fe4e1791005
right back,defender,SM929443598,d41fa0ac-5777-420b-a4a5-9d5b10ceb052
centre back,defender,SM176954804,02671795-ff1f-4acc-a8b2-1bcfcb04abd3
right back,defender,SM391377359,004d033f-c5a6-4b02-ac89-3ed4246992fd
left back,defender,SM589258674,d6c59fcb-14a7-4e6a-8d3f-6687cd059004
left back,defender,SM264772312,35a242c2-b6e2-4b48-b208-3a2d159632c9
centre back,defender,SM813058462,c0f13c83-7e00-4636-b629-3a691c7fc0cb
"",goalkeeper,SM585913629,b6acc7ce-7ddc-4fa6-9928-cf30d6e42f44
"",goalkeeper,SM132802602,6c3d82f2-8ce3-4989-a948-de0f5cd87eda
"",goalkeeper,SM167666207,426a64ef-1dac-4daf-a6e7-b3d7450103cd
left half,midfied,SM332650218,1caf07ee-e53d-4be7-9847-1de179b5b3b2
left half,midfied,SM454592655,075c7253-cb3b-4721-a521-d6db5d26a1f9
left half,midfied,SM924699007,89d888b9-e9ca-46ec-b9ba-9881210063ed
right half,midfied,SM465981139,fe29eb4a-ebf3-4017-9fb8-22a5b8a9b62b
left half,midfied,SM594006039,13902d2b-c10e-4a96-954b-8af659a1888d
defensive midfielde,midfied,SM778027079,7dc95afa-e4ee-44ca-8aa8-608bfe24367a
centre half,midfied,SM108241161,1b03ccfa-e3e7-4735-8742-0674604d0025
left half,midfied,SM116527702,8973eaa5-1440-4931-91c6-ead71537117d
attack midfield,midfied,SM160563977,41ffb32b-a73e-4308-a0db-aff67d564cc9
centre half,midfied,SM209994260,a5479ff7-69b5-4bd2-a7d1-19158d9f05b3
centre forward,striker,SM652134032,1a3f471e-82c8-4def-880d-d94afe490572
wing forward,striker,SM502459161,f11c5baa-7b4f-44f0-a841-c9e4a86bd30a
wing forward,striker,SM974891457,bfc40cea-77d1-4d5e-a223-8c93a49cc54e
wing forward,striker,SM730953943,9503208e-2153-4d6a-ada1-4d4976cbe6a7
wing forward,striker,SM680848861,aaf60480-0c86-426c-9a52-d81721fe41b9
centre forward,striker,SM235140553,40682766-5b7f-4e3c-b665-4e414ab95531
centre back,defender,SM545204973,a74f8238-89a9-445d-8352-e46b0a7487e6
right back,defender,SM578446683,da4afb97-b7cd-4314-a88e-508ac29c9c0d
centre back,defender,SM802229742,73a68558-ff2c-4cf4-805f-b96d5b837230
left back,defender,SM659358109,cb4c0921-9b83-4ef0-98b2-964fd2acab60
left back,defender,SM425222834,ac574e0b-1789-4630-b69c-9c2e887051d6
centre back,defender,SM213985562,935d65d8-6ae3-4d7f-bf7f-c4c108f3af17
left back,defender,SM485409750,e1ed47f2-fd1e-4b31-8f19-1e58b8dad2b9
centre back,defender,SM305640007,11b9b791-fc92-49fd-92b1-0b0956c56ce7
right back,defender,SM825662415,fb1ac77d-9060-4def-a3bb-d0de8cc8ccc6
right back,defender,SM143615165,e6b36aa2-8c41-4d64-826b-d798cd401e30
"",goalkeeper,SM458002001,7023b4fa-9f96-4fdd-bc7e-7a8a53530ab0
"",goalkeeper,SM751095298,f01104ec-96c5-4165-b5e9-46ad689ff14a
attack midfield,midfied,SM457768349,b91af65d-1538-443b-a9e3-8f069135a140
defensive midfielde,midfied,SM694726342,c8d5bdca-3487-4dce-871d-f7ee1dbc8d24
defensive midfielde,midfied,SM170419141,84b1f05f-dd42-46b3-84e4-a8a4e3a83a60
right half,midfied,SM500175388,e52bb57e-ce00-43e2-a4a4-0d715472c17c
attack midfield,midfied,SM610956780,fab1aeae-b249-479d-b08c-97b32e51c974
attack midfield,midfied,SM737819843,aafaa5e4-2065-4a5c-bf6d-f0cc9b70ddb6
left half,midfied,SM797080075,ea6c9360-79b6-4f97-a179-264ca8f98ae2
left half,midfied,SM761308916,f5f47094-2fb7-4a3f-b1f6-11be07fa2131
right half,midfied,SM967005503,ebca92f3-2464-4192-b1ba-26463b58521d
defensive midfielde,midfied,SM133921215,0b4933bb-4494-47c1-811f-0e99eef6ba96
wing forward,striker,SM926501837,5984541a-ea4a-4218-8cbf-35381dbca742
wing forward,striker,SM386411416,d13f408e-e9ca-4462-92f9-4d9f625aeedc
wing forward,striker,SM892500276,f8f82889-28aa-4d59-a288-3cf7da40bc99
wing forward,striker,SM970959148,0656409a-341f-455d-9014-c746bf95805f
centre forward,striker,SM474108753,09a4ed93-461d-479c-8dda-ecc3951048fb
right back,defender,SM365293257,a6cea94c-26c4-4baa-8946-57245823bf6c
right back,defender,SM732216479,e9510385-c300-4a10-a8c4-763052a885f7
centre back,defender,SM116309806,21d70e62-5fd4-446c-a953-20c667cc35b1
centre back,defender,SM791281050,3406149f-9f4a-451f-85d5-474dc3a30403
right back,defender,SM638779109,ab57807c-235d-41c8-ae00-3fa15eb53f97
centre back,defender,SM423100289,d526a1f6-40c3-4804-a411-a391aa397639
centre back,defender,SM422539683,ed8b567d-7c94-47b8-9fe4-0b816b7791ea
centre back,defender,SM365654697,2d660219-d65c-41a8-ae1b-e331fe1e819b
centre back,defender,SM439411424,9f01885b-ebe5-4ef0-a29b-499e7b7eebaf
right back,defender,SM694029652,ecc3625b-be35-4f05-ba9d-6b3cef135de0
"",goalkeeper,SM307651056,8bb273a8-376f-4904-bfee-776a981a7094
"",goalkeeper,SM340235368,f5edd236-867d-4bda-a4ea-821f44023509
"",goalkeeper,SM618426646,1bedd5f7-ffd6-48e5-bdc6-34d511f0331c
defensive midfielde,midfied,SM893487410,8d703c04-dd8a-49c4-b032-1e8483809198
right half,midfied,SM452692162,26f937d9-d2e4-4462-b108-b16171925110
defensive midfielde,midfied,SM290861945,a689e43d-c24d-4259-bd54-3c9213e8ec44
right half,midfied,SM187401402,42561dae-dc71-4c11-a834-52e38d41a6de
right half,midfied,SM463092892,c8123e9d-df10-46fe-b112-d5693202db33
defensive midfielde,midfied,SM309446189,c5afb3d1-5292-4aea-ae57-f68660b30db9
left half,midfied,SM454280632,60b46564-36fe-4a50-9dd8-7833acc587c0
defensive midfielde,midfied,SM706984569,d085cfd0-c8e0-4e6a-8ade-e66f123f49a6
left half,midfied,SM702220535,b7ed1736-4c3e-4b15-8cea-504d61ae5a40
defensive midfielde,midfied,SM103511828,0739d8bd-0118-4b15-a230-bb43badf8f29
centre forward,striker,SM833776380,7ed38592-63c9-49e5-888d-a9121bd3dd80
wing forward,striker,SM475477859,608066b0-d609-4dc2-86e0-be6c71a76f64
wing forward,striker,SM701616521,ae754d28-f4b6-457c-b7aa-805016ff94f8
wing forward,striker,SM325331943,69a10d1d-c9e6-4bd3-ae53-8bc392ec1105
centre forward,striker,SM656483682,6af59d81-ca8d-4bb2-b810-484fcdd73167
wing forward,striker,SM285962911,1c3a8cb7-9932-42ff-a63e-239c851ff8b3
right back,defender,SM704858495,f20eb982-f521-4128-b3ef-2cc6185d06cf
centre back,defender,SM935874994,c01f6eb1-b7df-454c-be89-3d7b598454d1
centre back,defender,SM483461249,db2174b0-04fe-42d8-9ccf-403ab8a6cc71
centre back,defender,SM195701685,85249459-0c96-4185-acec-fd4924f872b6
centre back,defender,SM272711581,52d17e75-1b1d-4127-8784-a7452118593c
centre back,defender,SM707541516,ae24b851-00d1-444b-a1a9-74341cd2bbc1
centre back,defender,SM917992719,4d1faf6f-fd17-42d9-ab23-efbcaf9af2ad
centre back,defender,SM653156761,739af827-308a-4f27-8025-d6d32a6c06fe
right back,defender,SM894276474,acc348b7-1947-4101-a9be-08549fb53b82
centre back,defender,SM691808204,84fef39e-b9c4-4e10-92f8-7d0872bfe73c
"",goalkeeper,SM480949840,7cdd7860-188b-4d2c-874e-a0121ea5d4fe
"",goalkeeper,SM877113059,44602690-6d66-4d4b-848f-dbb5977aa5fa
defensive midfielde,midfied,SM963471140,6b3479af-2b93-477c-af94-7990dc201973
right half,midfied,SM372101039,ae4d6637-d77a-4206-bee1-448166790b1f
centre half,midfied,SM632873345,da0b5e6f-1eea-4594-8d59-0b5d6ec2a3d3
defensive midfielde,midfied,SM603469316,d3c48898-cd47-4c0c-a9ab-6d38b5dec49b
right half,midfied,SM431816644,568f6944-04c9-4db1-ae78-b92f1423af6f
attack midfield,midfied,SM238383976,23a56b5c-f942-42ef-80d3-127904bfc6d0
defensive midfielde,midfied,SM739110156,69f4f0e8-5a07-48c2-89ca-85bc8b21af8e
centre half,midfied,SM630249608,1bb4f6bf-8268-4334-9094-db5b2d8b69ba
right half,midfied,SM844612913,a53e6429-4618-4029-8e18-5845518f939e
centre half,midfied,SM506068162,d643b912-4aea-4597-8fd7-5fb6f8aacd38
centre forward,striker,SM954412389,1eb85142-cec8-442b-acb7-3ed7ea1b373b
centre forward,striker,SM603084788,153e0cf7-08cb-48b8-ae87-4ac95b3b71a5
centre forward,striker,SM371967907,72245748-6bbe-4c8c-bde5-7fd49e9d57c4
centre forward,striker,SM984533576,7e3e6969-c0a5-4c1f-9daa-ec87139ead9d
centre forward,striker,SM860558756,55298f78-f369-46b6-84e9-c6e26fa8fa5d
left back,defender,SM807239051,a8627d30-178a-4b64-8d69-d0acacc13937
right back,defender,SM928983167,2498ad53-8d9d-4fb2-8b01-520c57bc8226
centre back,defender,SM352990867,d3859955-00fe-44f2-92d5-773c03b1c380
